text,label
한달전에 예금개념으로 산 삼전이 내 계좌 수익률을 방어해줄 줄이야! 생각보다 빨리 올라와서 매도하고 싶지만 팔더라도 엔비디아 퀄 통과까지는 보고 팔겠다.,2
잘한다 잘해 징하게,1
양호해요?,2
재드래곤 무슨 생각일까,1
"다행이건
외국인은 매수
기관이 매도 
기다려봅니다",1
ㅋㅋ 매수하라는 기사보고 다들 매도하는구먼 ~ 똑똑해졌네 개미들,1
외인들은 겁나 사드리는데 뭐가 문제지?,0
에휴,0
애쓰는군,1
다신보지말자,1
괜히 또 사가지고 몇만원 날라갔네,1
또속았다..,1
기부 ㅋㅋㅋㅋ눈치없어?,1
아주 하이닉스랑 둘이서 단짝친구고만,1
시원한🍦하나 고맙😋,1
이참에 외국넘들 쪽박차게 만들자 그동안 마니 해쳐먹었지 우리의 힘을보여주자,1
"10주만 사봤어요
화이팅",1
기관 외인 매집이면 이유가 있으려나요..? 평단 7만인데 물 안타고 다른 주식들 구매하면서 버티는중이네요 ㅋㅋ,1
왜 올라가니 너는,2
ㅎㅎ,1
개미 털기~ 꽉 잡아라,1
애국심,1
"장기투자 가치투자 한다고 ㅈㅇ 함 
남들  미장 다오를때  언젠간 오르겠지  
남들말 안듣고 고집쎔  미장 죽어도 안함   나중에 ㄱ 후회함(엔비디아 30만에서 130만 갈동안)
미장오르면  오늘은  오르겠지  
결론은  안오르고 상대적 박탈감이듬 
 그래도 오르겠지라고 생각하며 
미장 올라도 떨어지고 내려도 떨어지고 
그냥 떨어짐 ㅋㅋ  그냥 
일주일내내 떨어지다가   1000원 오르면  좋아함 
하이닉스 7만에서 20만 갈때동안 
5년동안 1만원 밖에 못오름 ㅋㅋ ;;;   언젠간 오르겟지 
하다가 지금까지 기다림  
올해초 8만6천 갔을때  못팔고 기다림 (오랜만에  빨간색에 흥분했지만 설마 이렇게 오래 기다렸는데 억울하다 10만까지 기다린다 라는 마인드 ㅋ 결국 일주일만에 상승분 반납 다시 6만전자 ㅋ )
지금도  오르겠지  기다림 5년동안 본전 기회비용 바이바이",2
"저평가가 아니라  망해가는거 아닌가 싶다.
망해간다던 중국,독일이 우리보다 낫네..ㅋㅋ",2
오늘의 저점이 내일의고점?,1
가즈아~~~~~~~~~~~~~~~~~~,2
8만믿는다,1
외국인들 매도 끝이 없네,0
잣댔네,1
불타기.ㅎ,2
5만에 주운 개미들 엄청 팔아대네 ㅋㅋㅋㅋ 외인이 줍고 ㅋㅋ 결국 더 오른다는 얘기 ㅋㅋㅋㅋ,2
싸늘하다…,1
김치,1
역시 주식못하면  사람들이 욕하는걸사야되..,1
하 이개잡주 진짜,0
삼전은 진짜 왜 이럴까,1
"내년에 나스닥 상장 얘기나오던데.
왜이리 빌빌대노~",1
외인 조오올라 팔았는데 이정도면 선방한거긴하네,2
못 누리는 큰그릇의 여유,1
"5만 전자 가겠네 참. 악제가 너무 많아
 짜리시 정말... 참.",2
에효돈도없다야물탈돈도,1
일단 튐,1
너무 걱정하지마세요 2보 전진을 위한 1보 후퇴입니다,0
동시호가 왠일로 잘버텼네요 ㅋㅋ,1
살려주십쇼,0
오늘은 자동차 관세해제빔으로 현대기아에수급인듯,1
리먼이후 첨 이네,1
일단 익절~~,2
"장막매수,,,장초매도,,,,삼전국룰인듯,,,,",1
나만 한국 주식 없어짐????,1
삼성미국가자  중국버리자,2
힘들듯..,1
맥모닝 ㅅㅅ,1
담배값 벌고감,1
삼전왜대폭락함?,0
흐아아아 올르는것도 쬐금 내리는것은 거의 600에서 1000 ..이거이거 주식으로 땀 나는거 신기하네 볼때마다 식은땀이 쫘아아악,1
와 진짜 대단하다 드디어 해냈구나,1
"엔비디아 정신차렸더라

내일 한미반도체,SK떡상할듯",2
개미 화이팅..,1
기관이나갔다고하기애매한데,1
기관이 왜 던지는걸까?,1
믿는다 마이크론,1
진짜 대단하다,1
배당금으로 1주 엉엉,1
한국인이라서?,1
"8일날 외국인이 460만주 샀는데.
그거 이하로 빼버리네.",1
양전 !!!,2
와~ 매물 장난없네,1
아직도 외인보유 물량이 남았나?,1
지금들어가면 100프로 물리겟지,1
지금 떨어진다고 팔고하는 호구들은 없겠지 ㅋㅋㅋㅋㅋ,0
"자사주 10조 매입, 3만주 소각 예정

이번에 옵션 만기 & 외국인 흔들기
장기적으로 부진한 모습을 보였지만
저력이라는게 있음

이번 기회가 쓴 약이 되어서
성장의 발판이 되기를",2
연기금은 지들돈 아니라고 막 사네,1
도지코인 3일. +72%.ㅎ.ㅎ.,1
이게 대장주의 품격이다….,2
개미만 ㅈ나 탓네… 버려라,1
이미 대ㅣ주주됬어요?,1
하이닉스3 저양반은 8만전자때 물렸다가 손절치고 지박령이 됐나... 친구랑 6만 간다 못간다 돈내기를 했나 맨날와서 저러고있네  돈없어요?,1
개미님들 용쓰는데 매도물량이다시 앞서려하고있군ㅜㅜ,0
"1. 트럼프, NATO 회원국에 GDP의 5%를 국방비로 지출해야 한다고 요구 > 폴란드 지지 의사 밝혀

2. 테슬라, 모델 ""Y"" 공개

3. 가자지구 협상 가능성 높아지고 있음, 트형 취임식에 맞춰 오피셜 뜰 거라 생각,
네타냐후랑 트형은 친함.

4. 미국의 러시아 에너지 기업 제재에 국제유가 5개월 만에 최고치

5. 미 공화당 의원, 트럼프 그린란드 매입 구상 지지 법안 추천

그린란드 : 미국과 사업 협력 모색, 영토는 자신들의 일

✔️그린란드에는 미국의 대규모 우주 시설이 있으며 배터리와 첨단 제품에 필수인 희토류 엄청 매장되어 있음.

6. 나스닥 4일 연속 하락, 양자 관련주 큰 폭으로 하락.

✔️수요일 CPI 발표가 변수가 될 전망",2
크리스마스 잘 보내시고 부자되세요~,1
영차영차,2
저 7층인데...이거뭐. 어쩌죠?????,1
너 솬일이냐,1
작지만 추매해놓길 잘했다 작고소중한 내 씨드(소듕),0
진입,1
7가도 않이상하다 이젠..,1
신난다 ㅎㅎ,1
"비트코인, 미국주식 사지마라 샀다면 다 팔아라
디지털스레기 다 팔고 원화 예적금하고 청약하고 
한국여자랑 결혼하고 빚내서 아파트사고 국장해라",0
오늘도 매수합니다,2
"전 지난번 57100원에 손절했는데 오늘 거기까지 올라오네요
옮겨간 종목들도 신통치 않고 ㅜㅜ 
국장 보는 눈을 언제나 키울 수 있을지~~",1
코인 나스닥 조정 올것같은데 낼은 오르겠져?,0
뭐지 갑자기 와이라노,1
"하닉은 쭈욱 올라가는데 삼전은 뭐하냐 진짜... 
-10%일때 그냥 뻈어야 했다..",2
외인들 부럽다 꿀단지가 여기있네 ㅋㅋㅋㅋㅋㅋ,1
암튼 난 홀딩이얌,1
5만원 매매 취소시킨 내가 레전드,1
주식 고수 83%가 삿다고 확실한 데이터가 나왔자너..진입 해야 할꺼 같다는 생각이 들껀데?,1
올르는척하다가 떨어질거라 했제? ㅋㅋㅋㅋ,0
"호재가 하나도없고 외국인들도 다팔고 튀는상황에 악재밖에 없는데

뭘믿고 저점이라고 생각해서 산거임?

물린애들 지금이라도 안팔면 지하실 10년형임 잘생각해라 ㅋㅋ",0
운전잘하네..기사님들,1
"추세가 바뀐게 좋아보이네요.
컨퍼런스콜에서 지금까지 뭐하는건지 답답했던게 조금은 소통이되었고 실적이 예상치보다 낮아서 외인들은 파는거같지만 이가격까지 떨어질건아닌거같고 5.5보다 6.5가더욱 가능성있다고생각되는게 좋은 추세라고생각하네요. 통과되면 실적부문도더욱 개선될것같고요.",2
개미가 사니 떨어졌네 ㅋ,1
ㅎㅎ,1
"세일중이네요 
갑자기 왜?ㅎㅎ",1
아이구 화상,1
ㅋㅋㅋㅋ멋있다 멋있어...대단하다 참,1
당했네...상속세 대신 내주신 개미님들ㅋㅋ,1
아직도 안파는 이유가 뭐임??,1
오늘 떨어질줄 알고 쫄앗는데 다시 오르잖아 ㅋㅋ,0
기도,1
세력의(기관) 가격 조정 구간정도?,0
생각보다 잘 버티네,1
다시 컴백,1
가즈아 3만까지!!! 3만가면 사채까지 땡긴다,2
지금이 타이밍?,1
"다들아시겠지마는
...",1
내일 장초반 반대매매 겁나 나올거같은뎅,0
5만 벌써 깨지연 안대는데  헐 ... 8단 12단  개발만 대면  다시띈다 삼성. 힘내라!!♡♡,1
"기관들이  맛이갔다
코스피.코스닥1위  죽이놓고
주식 한다고!",1
팔아야할때다,1
"이재용은 숨지말고 나와서
해결책 제시해라.
그룹이 어려운대 숨어서 뭐하냐?",1
"재용이  넘 하네
어떻게 나몰라라
자사주 매입좀 해라",1
방금 55 봤는데 버근가,1
"우리 과장님  여기에  인생걸었다.
형을믿어",1
수요일에 사서 월요일에 개미 꼬실때 팔면 돈 복사 됨,1
맛도 못봤네,1
오늘 팔아도 배당금이 나오는걸로 알고 있는데 왜 토스 배당금에는 안뜰까요?,1
왔다 그냥갔네 외인 ㅡㅡ,2
응 더내려가~,1
그래프 탈모 놀리는건가,1
아까 4만원대도 불가능은 아닐듯,1
역시 삼전은 오늘이 가장 비싸다 ㅋㅋㄹㅃㅃ,1
법인 코미디 찍네 ㅋㅋㅋ,1
아 예금깨서 올인하고싶네 가격 추매 마럽다,1
아직 구매는 이른거 같네요… 4만 초 나오면 투자 해봐야지..,1
이건희회장이 다시 환생해야 정신차릴 집안이고 회사군,1
반도체는 지금부터도 사서 모아갈만함 아직 안늦음,1
나스닥 분위기 개좋은데 이색기 는 대체..,2
또 개박네 어휴 ㅋㅋㅋ 그럼그렇지,1
배당이라도주라❤️🍓,1
그것은 국민들의 삼전 주식 인당 1주씩 매수 의무화,2
9만원찍으면 다시 10프로 추가 매도합니다~,0
"사회초년생, 주식 안할게요.. 다들 행복하세요",1
바로 도망쳤스빈다성님들..,0
"더 싼 가격에 사고싶은 분들을 위해서
제가 매수했습니다!! 
이제 더 떨어질겁니다....",1
일단..하..본전은 멀었지만...,1
드디어 성공?,2
삼성 믿어욧,1
자사주를 왜 막판에 구입하는지 이제야 이해가 되네 🤔 기가 막힌 전략이구먼,1
금액은 적지만 익절합니다. 다시 70000~71000되면 입성하렵니다...,2
"엄허

또 딸어졌네",1
"일봉으로 보면 반등인지?

Rsi 바닥이여서 데드캣바운스 인지...

암튼 경영진 물갈이 하기전에는 크게 안갈듯 싶다..",0
개잡주의 한계인가,0
9만 찍자.,1
"외인은사고 개미는하루빨리
팔고나가세요
내꺼좀 올라가게",1
다 떠나서 걱정이됨,1
삼성은 이제 힘이 없나봐요...,1
삼만전자 가는건가?,1
올해5만 가는게빠를까요 7만원가는게 빠를까요?,1
삼성,1
"이미 대부분 정리햌ㅅ는데 삼전이 남았네요,,",1
ㅋㅋ 무서운건 지금 떨어지는게 아님 앞으로 오를 가망성 있는 주식인가 하는거임 ㅋㅋ 예전 삼성이 아님 테슬라 갈아타세요 ㅋㅋ,2
"국민기업, 국민기업 하더니...
진짜 국민기업 되것네....

외국인 쥐어 짜도 안나올때 까지 
떨어질꺼냐..",0
삼성 8만전자 가즈아,2
60000에서 언제까지 서성일꺼냐,1
와 1년전 가격이 또 올줄은 몰랏네,1
갭다채웠고 산타랠리,1
추세 전환 된듯 해보이네요 내일은 오를듯,1
포기한다ㅋㅋ평단에서 드릅게 왔다갔다하네,1
물타다가 250주.. 이러다 배당받겄어,1
어찌된게 삼성은 변함이 없고 일정하구나..,1
가지고계세요,1
"외인돈벌게해주네
매도고마워
저가매수하니깐^^
더매도해죠요",0
강건너 불구경,1
외태식이  돌아왔구나,2
와 어제 오늘 외상거래 개쩌네 ㅋㅋㅋ 담주까지 님들 갚을 수 있나요?? 검은 월요일 지리겠는데요,1
지금부터 3달만 존버하자.결국 오른다.,2
8만원은 혼자 안깨며 지키네,1
지금 안팔면 영원히 물릴듯 요즘 경제도 심상치않고 ㄷㄷㄷ 10년뒤에 탈출할수도,0
다른 개미들 팔거 다 팔면 이제 가격 오르기 시작하겠지?,1
"너 올블루라고 들어봤어?
ㅋㅋㅋㅋㅋ",1
지금들가는흑우없제,0
"아..팔만전자가...3년전으로 돌아가는건가요?
전 미장만 하고 있기는 하지만...
진짜...수십만원의 가치가 있다는 삼성이...
어이가 없네요...",1
"4만 밑으로 떨어지면
삼전 매수해볼게요.
지금은 해외장 안들어오면 바보입니다.",2
"방금 5만주 가까이 팔린거 봤는데
후덜덜하네
이 와중에 누가 또 3만주를 샀네",2
내가손절햇으니 날라갈거여~,0
ㅋㅋ 진짜 역대급 주식이네요,1
"나이스~~~
이대로만 쭈욱 가다오",1
삼성말고 전자회사 우라나라에서 ...없지 않나..,1
55504 / 400주,1
?,1
담주까지 봅시다~,1
모간 산다 ㅋㅋ,1
어휴,1
미래에서 왔습니다,1
몇주 담궈봤어요 1주씩 주문,1
"살짝 아래도 
봐야됨.",1
이재용 깜빵갔을때 끝났다 HBM시작할 시기에깜빵에서보내고 그동안 임원놈 중국에 기술팔아먹고 안타갑내요,0
와 오만원 깨진듯,1
진짜 개국장,1
흑우 없제?,0
지발 탈출좀하자,0
전쟁이니 뭐니 악재다 하는데 늘 있던 일인데 호들갑 떨고있네 돈 벌고 싶으면 담아라 스카이 로켓 출발한다.,0
진짜 오만전자가 되더니 믿기지가 않는다. 왜이리 망가지냐 ㅠㅠ,1
ㅋㅋㅋ,1
오늘로 5중반 왔군요,1
알상무 묻으면 떡락 하는데 이거 알상무 일루미나티 아니냐? 수상하다 압수수색 해야한다,0
대단하네,1
추매,0
"현 시점에서 환율때문에 국내주식&미국주식을 고민중에 있습니다
환율만 아니면 미장으로 가고싶지만...

어찌하오리까~~ ㅜㅜ",1
"안볼란다,눈 감고 느긋하게
묻어두자~",1
"급등전 털어내기
다행",2
첫매수,2
또  4만  전자  오는가?,1
한국인들 쌈짓돈 정말 많네,1
다른 거 추매하려고 일단 익절합니다,1
오늘도 이러다 끝나겠군🚬🚬,1
자사주 매입 85%진행 이제 700만 남았네,1
물타기 한번 해야 되는데 평단 68층이라 빡세네,1
오 상승봉으로 바꼈네요.,2
오 8만전자,1
"한번 급락당하면 빠른손절이 가능한데
한두번 올려주고 최저점 향해가면 존버하다가 크게 물린다!!",0
"차트창이 무슨 블루 코브라냐
고개를 들었다내렸다 춤을추네.
내 대기창에는 언제 응답할래",1
달러 맛있는데 ㅎㅎㅎ,1
삼전 50원이라도 노력하네,1
그만 떨어져라,1
이제 진입하는 사람 부럽다,1
1일희1일비,1
물리지들 마시길..,1
5만 가자~~,2
가시죠,1
내일은 상폐되려나,1
걍 손절치고 달러나 사야겠네 국장은 개노답,0
"50주 추매 총 250주
큰 비중은 아니지만 외인 수급보면 더 간다고 봄",1
삼전은 5만 중반에,1
87300원오바야 87700원해줘,1
"인생극장
빠밤↗ 빠 바밤↗ 빠 바밤↗ 빠 빰빠바밤
그래! 결심했어",1
이거 호재인가요?,2
"나는국장은안하지만 진짜 너무하긴하네..ㅋ
미장 코인 연일 최고가찍는데 국장은 연일 최저가라니...",2
삼성 파이팅!!,1
지금 사도 괜찮나요..주린이에요......🐥,1
"영업이익률이 하이닉스가 3배 높은데

누가 삼전을 매수하겠어

미래는 하이닉스가 압승인데

캐파만 크고 수뇌부 뇌절인데",2
ㅋㅋㅋㅋㅋㅋ 삼전 1주 들고있는게 마이너스 33프로 찍음,1
전 아직 버틸만합니다...ㅠㅠ,1
70000만 축하합니다 👍,1
6만 전자때 사야겠다,1
금투세 때매 국장 어카나요,1
올 라울라,1
얼마나 더 오를거라고 보시나여???,1
미치겠다 진짜,1
"내가 빙시지 
이딴걸 사가지고",1
아이구.질려,1
어쩌다 이런일이,1
"좋은데 ᆢ이유를모르겠네요ㅋ
왜 오르는거예요.?",2
나도 다른 증권사에 삼성주식있지만 진짜 좀 걍 팍 올려주면 안되냐,1
"난 애국자의 마음으로 넣은거다
난 애국자의 마음으로 넣은거다.....히밤...",1
망하구나점점,1
야가자,2
"이재용의 과거 행보를 보면 삼성의 미래가 보입니다.
말사주기, 떡볶이 쳐먹기, 프로포폴 등등등등.
로비스트냐? 로비도 개못함..",1
"역사점 저점에 외상 가능 3.3배면...
토스는 뭐 먹고 사나요?",0
다음 주엔 올라줘서 알상무 고생 안 하게 해주세요~,2
번지대 만들고 패대기 어택 준비중인거 같은데 ㄷㄷㄷ,0
3만전자 고,1
미련없이 팔았었는데 왜 다시 샀을까?,1
네. 이렇게 멍청한 인간이 휘두르는 칼에 엄한 국민만 다칩니다.,1
올라라 올라라,2
와이씨... 55도 깨지고 더내려가네.. 이정도면 태초마을이냐?,1
"다시 시작한지 얼마안됫는데 이런난리라니
6.69에 물려버렸네요
7만에 익절 털라고했는데 대실패 
강제 장투",1
"배부른 노조, 그게 문제임~~~
미친거 아니가~~~
머니도. 좌,우가 있는가~
어디까지 쪼개고. 싶니~~~~",1
주주는 아니지만  팍팍 올라라,2
가즈아,2
빠른손절,0
올라가자~,2
"ㅋㅋㅋ 대박~~ 내가 떨어진다 햇제??
이ㅅ ㄲ때문에 재산 거덜난다~ ㅠㅠ",2
배당 받을라면 언제 팔아야함?,1
손실보고 잘팔았내요,0
#,1
아직 더나락 39000냥 매수해야할듯,1
"주봉 차트 안깨지고 이쁘게 우상향하고있는데
너무  일희일비하지마시고
좋은 찌라시도 오늘 돌았고
천천히 기다려보시죠",2
🙏🙏🙏🙏,1
코인 세미 조정장에서 왔습니다 죄송합니다 죄송합니다,0
"도대체 안떨어지는 날이 읍네
반등이 없다는게 호재가 없다는게
당분간은",2
요새 삼전이 내 도파민임ㅋㅋ,1
토스에 글도 잘 안올라오네 이제ㅋㅋㅋ 잊혀져가나,2
"미친거 아니야 애???
돌겠네 ㅠㅠㅠ
79층 헐",1
삼성 달려,1
재멘,1
울어 큐ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,1
"더아래서 기다렸지만 못먹엇네..

이왕이리된거 쭉올라주기를 ㅎㅎ",2
티라노가 있어요 물리면 골로가요,0
우리 대잡주는 언제 오를려나 허허,0
"내가 미쳤지 이 잡주를..
몇년이나 들고 있다니..",0
ㅋㅋㅋ,1
오늘 3프로 오르면 내일 4프로 내릴듯,1
굿럭,1
ㅏ,1
마지막에 다 던지네ㅋㅋㅋ,1
오른거 다 토하네,1
제발 이제 좀 헤어지자,1
너네팔거야?,1
"진짜 버티다가 2월에 손절 분할매도 했는데
오를수록 마음이 쓰리지만 
올라줘서 고맙다ㅠ",0
급락시작,0
이래도 개잡주가 아니라고?ㅋㅋㅋ,0
"삼성직원은 삼성주식 안산다고 하더니 이제부터 삼성주식많이 사겠네요~받은 주식 올리려면
계속 물타고물타고 ㅎㅎ
개미들과 같이 해봐요~영차영차
삼성최고~~",2
"그래 때는 이때다,
7만원때면 줍줍도?",0
"하루. 빨리 탈출하세요
앤비  납품도 물건너갔네요",0
삼전으로 마이너스 20% 넘었다. ㅎ bird가 마이너스 30%인데.  말이 되냐?,1
다시 6만대로 떨어지면 줍줍하너올게요,0
추가적으로 매수 할만할까요? 8만원선인데;;;;,2
몰라서 묻는거 맞음 의도따위가 없음,1
차트보다가 정신병걸리겠다ㅋㅋㅋㅋ,1
기웃거려볼게요,1
진짜 차트 너무 멋지지않습니까,1
신제품 개발했는데 왜 떨어지는거임,1
복8만까지 기다리고 싶은데 꼭 이럴때 돈쓸일 생기고 ㅜㅜ 빨간불1퍼라도 기다릴게 힘내라,2
"진짜 이차전지 인버스가 반도첸가 ㅋㅋㅋ
하늘아래 두개의 @[태양](A053620)은 없다 ㄷㄷ",1
좀만더 먹어볼까..,1
지칠때쯤 올라갈거지?,2
"미국지수에 넣어놔도 요즘같은 하락장와도 양전임. 음전이여도 얘보다는 심리적으로 안정되고, 신경안쓰임.",1
개미라고 무시하지 마라. 외인이 판거 개미가 주워모으고 그나마 개미때문에 버티고있는거다.,1
"차트를 볼줄 안다면 지금은 매수 금지임
역추세임",2
"진짜 요 거 떨구고 서 호들갑일까? 
아까누가 얘기 하두만 
어디 전쟁난 줄 알것네
고수는 기다림의 미학을 터득해야^^",1
가지고 노는거 같지... 왜?,1
갑자이 왜이래요?????,0
7만전자의 왕관을 버티는중인가?!!,1
와 ㄹㅇ 신경전 대박이네ㅋㅋㅋㅋ..,2
"지금부터 분할 매수하면
절대로 손채 안볼것 같아서 분할 매수 시작~",2
삼성으로 온다,1
영~차,1
오른것만큼 빠질수도...,1
"흔들~~ 흔들~~
좋은 말할때 아래꼬리 길게 흔들어 주라~",2
"십만은 간다고 했쓰니
우리도 테슬람처럼 믿음을 가지시오
서로 서로 살려고 줄 선거 안보이시오",1
SK텔레콤 정리후 일부 이동,1
감사합니다,1
삼성꺼 사려하는데 오늘가격내릴까요,1
미치겠다~~~ 지금이 파업할 시점이니?,1
진짜...나락이다 임마,0
정찰중이였는데 추세가 다시 꺽였네요 52000원쯤부터 줍줍하러 다시 올게요,0
갑자기 급락!! 무신 일이고ㅜㅜ,0
하지만 오늘 쉬는날 다행이다,1
좋아요,2
6만대 진입 가능한겨?,1
성투하십쇼들!,1
얘는 도대체 뭐가 문제냐,1
"이제 올라갈때 됏다
삼성살아야 한국이산다",2
오늘도 외인은 팔아재끼네...ㄷㄷㄷㄷ,1
가지마,1
냥냠,1
무슨 악재가 있었나요?,0
내년까지 홀딩하면 무조건수익봅니다,2
그냥 좀 가면 안되겠니?,1
이참에 개미 다 털고 호들갑떠는 애들도 다 털고 가자 푸씨마냥 넘 시끄러웠음..,2
"성과금?? 걍 이름따라가자
반도체도 못해ㅠ 핸드폰도 못해ㅠ...",2
주린이 삼전 다시 샀어용,1
주식 잘못배운 도박단타쟁이의 처참한 최후,1
환율 꼬라지보니 빨리 털어야될것같은데,0
기사는 호재인데 올라가는게 너무 더디네ㅡㅡㅋ,2
이게뭐노,1
기대하지안는다,1
여러분 안팔면 오릅니다! 힘내세요! 아빠들 화이팅!,1
버거형들이 한달동안 정답을 알려줘도 못 알아쳐먹는 그저 조 센 징 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
주식. 성공,2
어디서 쌍팔년도 훼이크를 주고있어 맞을라고 ㅋㅋ,1
떨린다 ...,1
치열하다,1
커피값 감샤함다,1
삼성 애매하네 마이크론 실적이 잘 나오려나,1
좀 심하게 떨어지네,0
삼성도..이제...슬슬...,1
엔비디아 떨어질때는 같이 떨어지고 오를땐 혼자 떨어지다니 … 거북이 한테 물리면 오래 간다던데 … 손절은 않겠지만 기회비용이 아쉽네요,0
삼전 71층~~계속 가야겠죠?,1
8만 터치는 진짜 에반데,1
삼성보단 신성이지,1
으으으 아침에 팔고싶은 맘이 근질근질 했는데..... 이른젠장 팔아치웠어야는데 아까비,0
7.6~7.8 물량소화도 많이 된것 같아요. 1월 외인 본격매수세 들어오면 8만넘어 8.2도 갈것 같아요. 삼성이 즐거운 연말 선물을 주어 고맙네요~,2
더 사고싶다ㅠㅠ 시드가 없오..,1
오 뚤었네,1
오늘도 파란불,0
오늘도 외국인은 매도네.,0
내일 배당일 맞나요?,1
ㅠㅠ,1
이정도마감도 선방이다 금요일인데,1
귀여운 삼저니 쪼끔만 더 히믈내,1
이런   이정도면  온천수 라도 나와야 하는거 아님?,1
진짜 대단하네 이렇게 말해줘도 끝까지 들고가려고,1
"난테 70,300원이면  공짜라곸  담그라고 했던
옵뽜 ❤️색휘 어디로 갔어욬~!!   얼룽 나와봐봐욬 
아  난 정말  장타랑 국장은  아닌고같아...
뭐 겨울엔 복구돼어있겠짘  
삼전 팔고  쿠리스마스 선물로  가방이나...",0
"코스피 시총 1등인데 떨어질때는 맨날 두배여 개잡주
걍 상폐해라",0
"그간 별로 오른것도 없는 것 같은데 
벌써 거의 과매수권이네...
강력한 호재 한방으로 상단 추세선을 뚫어버리면 좋겠네요",2
아…. 71300원까지 갔었구나… 하 해방할 타이밍을 못 봤다…,1
이정도라도 감사해지네,1
익절은 언제나 옳다,2
"그냥 공포로 빠진거고 정신차리니 올리는거지
그것도모르노",1
손절해야 하나요~너무 하넹,0
4만전자 가즈아아,2
"고진감래!!!
좋은일만 있기를~~^^",2
나락이 이것인가?,0
"1년동안 상단 터치를 한적도 없어서 무의미 한거 같은데
다들 어떻게 보시나요?
하단 터치 하면 30분할로 종가 매수 해보려고 합니다",2
풀매수 간다,2
ㅋㅋㅋㅋ컄ㅋㅋㅋ,1
ㅇ허 머야?,1
